OrderID,OrderTimestamp,DeliveryZone,Courier,DeliveryService,Occasion,ProductCategory,ProductID,FreshFlowers,LeadTimeDays,RequestedDeliveryDateTime,DispatchTimestamp,DeliveredTimestamp,DailyOrderVolume,OrderValue,ComplaintRaised,Refunded,RefundReason,RefundAmount,LatenessHours,DaysToDeliver,ZoneStandardDays,OnTime,DeliveryOutcome,WithinSpeedStandard,HandlingHours,TransitHours,DispatchSlackHours,CourierNormTransit,CourierDelayHours,InternalDelayHours,LatenessBucket,DelayDrivenRefund,HardDateOccasion,VolumeBand
ORD2169,2026-03-26 16:47:00,Klang Valley,GrabExpress,Scheduled,Birthday,Bouquet,BHC-BBW,Yes,3,2026-03-29 12:00:00,2026-03-29 10:06:00,2026-03-29 12:27:00,13,89,No,No,,0.0,0.45,3,1,True,Positive,False,65.31666666666666,2.35,1.9,1.5583333333333333,0.7916666666666667,0.0,On time (<=1h),False,False,<=20
ORD2182,2026-03-26 21:00:00,Klang Valley,In-house Rider,Scheduled,Congratulations,Bouquet,BHC-SUN,Yes,4,2026-03-30 16:00:00,2026-03-30 13:56:00,2026-03-30 16:00:00,12,204,No,No,,0.0,0.0,4,1,True,Positive,False,88.93333333333334,2.066666666666667,2.066666666666667,1.6666666666666667,0.40000000000000013,0.0,On time (<=1h),False,False,<=20
ORD2167,2026-03-26 21:35:00,Klang Valley,Lalamove,Scheduled,Other,Bouquet,BHC-RCL,Yes,2,2026-03-28 14:00:00,2026-03-28 12:09:00,2026-03-28 14:23:00,16,155,No,No,,0.0,0.38333333333333336,2,1,True,Positive,False,38.56666666666667,2.2333333333333334,1.85,1.6333333333333333,0.6000000000000001,0.0,On time (<=1h),False,False,<=20
ORD2149,2026-03-27 07:12:00,Klang Valley,In-house Rider,Same Day,Anniversary,Preserved Flowers,BHC-PRV,No,0,2026-03-27 16:00:00,2026-03-27 14:07:00,2026-03-27 16:59:00,12,309,No,No,,0.0,0.9833333333333333,0,1,True,Positive,True,6.916666666666667,2.8666666666666667,1.8833333333333333,1.6666666666666667,1.2,0.0,On time (<=1h),False,True,<=20
ORD2141,2026-03-27 08:47:00,Klang Valley,GrabExpress,Same Day,Birthday,Bouquet,BHC-BBW,Yes,0,2026-03-27 18:00:00,2026-03-27 17:14:00,2026-03-27 18:46:00,12,89,No,No,,0.0,0.7666666666666667,0,1,True,Positive,True,8.45,1.5333333333333334,0.7666666666666667,1.5583333333333333,0.0,0.7916666666666666,On time (<=1h),False,False,<=20
ORD2143,2026-03-27 10:00:00,Klang Valley,In-house Rider,Same Day,Birthday,Bouquet,BHC-CPK,Yes,0,2026-03-27 16:00:00,2026-03-27 15:10:00,2026-03-27 17:23:00,12,145,Yes,Yes,Damaged Flowers,106.14,1.3833333333333333,0,1,False,Negative,True,5.166666666666667,2.216666666666667,0.8333333333333334,1.6666666666666667,0.55,0.8333333333333334,1-6h late,True,False,<=20
ORD2152,2026-03-27 11:00:00,Klang Valley,Lalamove,Same Day,Other,Gift Set,BHC-GST,No,0,2026-03-27 16:00:00,2026-03-27 14:41:00,2026-03-27 16:26:00,12,199,No,No,,0.0,0.43333333333333335,0,1,True,Positive,True,3.683333333333333,1.75,1.3166666666666667,1.6333333333333333,0.1166666666666667,0.31666666666666665,On time (<=1h),False,False,<=20
ORD2191,2026-03-27 12:12:00,Johor Bahru,Pos Laju,Scheduled,Congratulations,Flower Box,BHC-PNB,Yes,3,2026-03-30 18:00:00,2026-03-29 20:20:00,2026-03-30 17:57:00,12,209,No,No,,0.0,-0.05,3,2,True,Positive,False,56.13333333333333,21.616666666666667,21.666666666666668,22.0,0.0,0.33333333333333215,On time (<=1h),False,False,<=20
ORD2170,2026-03-27 14:35:00,Klang Valley,In-house Rider,Scheduled,Anniversary,Bouquet,BHC-RCL,Yes,2,2026-03-29 18:00:00,2026-03-29 16:25:00,2026-03-29 18:25:00,13,145,No,No,,0.0,0.4166666666666667,2,1,True,Positive,False,49.833333333333336,2.0,1.5833333333333333,1.6666666666666667,0.33333333333333326,0.08333333333333348,On time (<=1h),False,True,<=20
ORD2241,2026-03-27 19:00:00,Johor Bahru,Pos Laju,Scheduled,Congratulations,Hamper,BHC-FHP,No,7,2026-04-03 12:00:00,2026-04-02 06:46:00,2026-04-03 12:43:00,12,259,No,No,,0.0,0.7166666666666667,7,2,True,Positive,False,131.76666666666668,29.95,29.233333333333334,22.0,7.949999999999999,0.0,On time (<=1h),False,False,<=20
ORD2166,2026-03-27 19:35:00,Other,J&T Express,Next Day,Other,Bouquet,BHC-CPK,Yes,1,2026-03-28 18:00:00,2026-03-27 20:35:00,2026-03-28 23:13:00,16,145,No,No,,0.0,5.216666666666667,1,2,True,Positive,True,1.0,26.633333333333333,21.416666666666668,23.275,3.3583333333333343,1.8583333333333307,1-6h late,False,False,<=20
ORD2173,2026-03-27 21:23:00,Klang Valley,In-house Rider,Scheduled,Birthday,Bouquet,BHC-CPK,Yes,2,2026-03-29 14:00:00,2026-03-29 12:15:00,2026-03-29 15:19:00,13,145,Yes,Yes,Damaged Flowers,97.96,1.3166666666666667,2,1,True,Positive,False,38.86666666666667,3.066666666666667,1.75,1.6666666666666667,1.4000000000000001,0.0,1-6h late,True,False,<=20
ORD2155,2026-03-28 07:00:00,Klang Valley,In-house Rider,Same Day,Anniversary,Flower Box,BHC-RBX,Yes,0,2026-03-28 16:00:00,2026-03-28 15:07:00,2026-03-28 16:19:00,16,259,No,No,,0.0,0.31666666666666665,0,1,True,Positive,True,8.116666666666667,1.2,0.8833333333333333,1.6666666666666667,0.0,0.7833333333333334,On time (<=1h),False,True,<=20
ORD2153,2026-03-28 08:35:00,Klang Valley,Lalamove,Same Day,Other,Bouquet,BHC-CPK,Yes,0,2026-03-28 14:00:00,2026-03-28 12:41:00,2026-03-28 14:29:00,16,145,No,No,,0.0,0.48333333333333334,0,1,True,Positive,True,4.1,1.8,1.3166666666666667,1.6333333333333333,0.16666666666666674,0.31666666666666665,On time (<=1h),False,False,<=20
ORD2158,2026-03-28 08:35:00,Klang Valley,Lalamove,Same Day,Birthday,Bouquet,BHC-CPK,Yes,0,2026-03-28 16:00:00,2026-03-28 14:53:00,2026-03-28 17:48:00,16,195,No,No,,0.0,1.8,0,1,False,Negative,True,6.3,2.9166666666666665,1.1166666666666667,1.6333333333333333,1.2833333333333332,0.5166666666666666,1-6h late,False,False,<=20
ORD2159,2026-03-28 08:47:00,Klang Valley,GrabExpress,Same Day,Anniversary,Bouquet,BHC-RRB,Yes,0,2026-03-28 18:00:00,2026-03-28 16:41:00,2026-03-28 18:33:00,16,209,No,No,,0.0,0.55,0,1,True,Positive,True,7.9,1.8666666666666667,1.3166666666666667,1.5583333333333333,0.30833333333333335,0.2416666666666667,On time (<=1h),False,True,<=20
ORD2160,2026-03-28 09:58:00,Klang Valley,GrabExpress,Same Day,Other,Gift Set,BHC-GST,No,0,2026-03-28 16:00:00,2026-03-28 14:55:00,2026-03-28 16:15:00,16,179,No,No,,0.0,0.25,0,1,True,Positive,True,4.95,1.3333333333333333,1.0833333333333333,1.5583333333333333,0.0,0.4750000000000001,On time (<=1h),False,False,<=20
ORD2186,2026-03-28 10:12:00,Klang Valley,Lalamove,Scheduled,Anniversary,Preserved Flowers,BHC-PRV,No,2,2026-03-30 18:00:00,2026-03-30 17:15:00,2026-03-30 18:29:00,12,289,No,No,,0.0,0.48333333333333334,2,1,True,Positive,False,55.05,1.2333333333333334,0.75,1.6333333333333333,0.0,0.8833333333333333,On time (<=1h),False,True,<=20
ORD2228,2026-03-28 10:23:00,Klang Valley,In-house Rider,Scheduled,Other,Gift Set,BHC-GST,No,5,2026-04-02 18:00:00,2026-04-02 16:04:00,2026-04-02 18:02:00,13,179,Yes,No,,0.0,0.03333333333333333,5,1,True,Positive,False,125.68333333333334,1.9666666666666666,1.9333333333333333,1.6666666666666667,0.2999999999999998,0.0,On time (<=1h),False,False,<=20
ORD2252,2026-03-28 11:00:00,Other,Pos Laju,Scheduled,Birthday,Flower Box,BHC-TLB,Yes,7,2026-04-04 14:00:00,2026-04-03 13:12:00,2026-04-05 04:43:00,10,179,No,No,,0.0,14.716666666666667,8,2,False,Negative,False,146.2,39.516666666666666,24.8,22.0,17.516666666666666,0.0,6-24h late,False,False,<=20
ORD2168,2026-03-28 11:58:00,Klang Valley,In-house Rider,Same Day,Other,Bouquet,BHC-BBW,Yes,0,2026-03-28 14:00:00,2026-03-28 12:58:00,2026-03-28 14:03:00,16,89,No,No,,0.0,0.05,0,1,True,Positive,True,1.0,1.0833333333333333,1.0333333333333334,1.6666666666666667,0.0,0.6333333333333333,On time (<=1h),False,False,<=20
ORD2219,2026-03-28 20:00:00,Klang Valley,Lalamove,Scheduled,Other,Bouquet,BHC-BBW,Yes,5,2026-04-02 16:00:00,2026-04-02 14:54:00,2026-04-02 16:52:00,13,89,No,No,,0.0,0.8666666666666667,5,1,True,Positive,False,114.9,1.9666666666666666,1.1,1.6333333333333333,0.33333333333333326,0.5333333333333332,On time (<=1h),False,False,<=20
ORD2236,2026-03-28 20:12:00,Klang Valley,In-house Rider,Scheduled,Birthday,Gift Set,BHC-GST,No,6,2026-04-03 10:00:00,2026-04-03 08:13:00,2026-04-03 10:15:00,12,214,No,No,,0.0,0.25,6,1,True,Positive,False,132.01666666666668,2.033333333333333,1.7833333333333334,1.6666666666666667,0.3666666666666665,0.0,On time (<=1h),False,False,<=20
ORD2177,2026-03-28 20:47:00,Penang,Ninja Van,Next Day,Other,Bouquet,BHC-BBW,Yes,1,2026-03-29 14:00:00,2026-03-28 21:47:00,2026-03-29 20:37:00,13,89,Yes,No,,0.0,6.616666666666666,1,2,True,Positive,True,1.0,22.833333333333332,16.216666666666665,21.416666666666664,1.4166666666666679,5.199999999999999,6-24h late,False,False,<=20
ORD2264,2026-03-29 08:47:00,Klang Valley,GrabExpress,Scheduled,Congratulations,Flower Box,BHC-PNB,Yes,7,2026-04-05 16:00:00,2026-04-05 14:16:00,2026-04-05 17:04:00,15,189,No,No,,0.0,1.0666666666666667,7,1,True,Positive,False,173.48333333333332,2.8,1.7333333333333334,1.5583333333333333,1.2416666666666665,0.0,1-6h late,False,False,<=20
ORD2263,2026-03-29 09:12:00,Klang Valley,In-house Rider,Scheduled,Anniversary,Bouquet,BHC-RCL,Yes,7,2026-04-05 14:00:00,2026-04-05 11:58:00,2026-04-05 14:09:00,15,135,No,No,,0.0,0.15,7,1,True,Positive,False,170.76666666666668,2.183333333333333,2.033333333333333,1.6666666666666667,0.5166666666666664,0.0,On time (<=1h),False,True,<=20
ORD2178,2026-03-29 09:35:00,Klang Valley,Lalamove,Same Day,Birthday,Bouquet,BHC-BBW,Yes,0,2026-03-29 18:00:00,2026-03-29 16:10:00,2026-03-29 18:02:00,13,89,No,No,,0.0,0.03333333333333333,0,1,True,Positive,True,6.583333333333333,1.8666666666666667,1.8333333333333333,1.6333333333333333,0.2333333333333334,0.0,On time (<=1h),False,False,<=20
ORD2222,2026-03-29 09:58:00,Other,J&T Express,Scheduled,Other,Bouquet,BHC-CPK,Yes,4,2026-04-02 12:00:00,2026-04-01 12:10:00,2026-04-02 12:39:00,13,180,No,No,,0.0,0.65,4,2,True,Positive,False,74.2,24.483333333333334,23.833333333333332,23.275,1.2083333333333357,0.0,On time (<=1h),False,False,<=20
ORD2260,2026-03-29 10:12:00,Klang Valley,GrabExpress,Scheduled,Anniversary,Preserved Flowers,BHC-PRV,No,7,2026-04-05 18:00:00,2026-04-05 17:04:00,2026-04-05 18:13:00,15,299,No,No,,0.0,0.21666666666666667,7,1,True,Positive,False,174.86666666666667,1.15,0.9333333333333333,1.5583333333333333,0.0,0.625,On time (<=1h),False,True,<=20
ORD2174,2026-03-29 10:23:00,Klang Valley,In-house Rider,Same Day,Birthday,Bouquet,BHC-SUN,Yes,0,2026-03-29 18:00:00,2026-03-29 16:36:00,2026-03-29 18:37:00,13,169,No,No,,0.0,0.6166666666666667,0,1,True,Positive,True,6.216666666666667,2.0166666666666666,1.4,1.6666666666666667,0.34999999999999987,0.26666666666666683,On time (<=1h),False,False,<=20
ORD2197,2026-03-29 12:00:00,Klang Valley,Lalamove,Scheduled,Congratulations,Flower Box,BHC-TLB,Yes,2,2026-03-31 16:00:00,2026-03-31 13:54:00,2026-03-31 16:30:00,11,179,No,No,,0.0,0.5,2,1,True,Positive,False,49.9,2.6,2.1,1.6333333333333333,0.9666666666666668,0.0,On time (<=1h),False,False,<=20
ORD2224,2026-03-29 13:47:00,Other,Ninja Van,Scheduled,Other,Bouquet,BHC-CPK,Yes,4,2026-04-02 10:00:00,2026-04-01 13:20:00,2026-04-03 07:04:00,13,145,No,No,,0.0,21.066666666666666,5,2,False,Negative,False,71.55,41.733333333333334,20.666666666666668,21.416666666666664,20.31666666666667,0.7499999999999964,6-24h late,False,False,<=20
ORD2220,2026-03-29 15:35:00,Klang Valley,Lalamove,Scheduled,Birthday,Bouquet,BHC-SUN,Yes,4,2026-04-02 10:00:00,2026-04-02 08:33:00,2026-04-02 09:55:00,13,169,No,No,,0.0,-0.08333333333333333,4,1,True,Positive,False,88.96666666666667,1.3666666666666667,1.45,1.6333333333333333,0.0,0.18333333333333335,On time (<=1h),False,False,<=20
ORD2201,2026-03-29 17:35:00,Klang Valley,GrabExpress,Scheduled,Other,Bouquet,BHC-RCL,Yes,2,2026-03-31 16:00:00,2026-03-31 14:13:00,2026-03-31 16:58:00,11,135,No,No,,0.0,0.9666666666666667,2,1,True,Positive,False,44.63333333333333,2.75,1.7833333333333334,1.5583333333333333,1.1916666666666667,0.0,On time (<=1h),False,False,<=20
ORD2218,2026-03-29 21:23:00,Klang Valley,Lalamove,Scheduled,Birthday,Gift Set,BHC-GST,No,3,2026-04-01 18:00:00,2026-04-01 17:10:00,2026-04-01 18:30:00,14,179,No,No,,0.0,0.5,3,1,True,Positive,False,67.78333333333333,1.3333333333333333,0.8333333333333334,1.6333333333333333,0.0,0.7999999999999999,On time (<=1h),False,False,<=20
ORD2184,2026-03-30 07:12:00,Klang Valley,Lalamove,Same Day,Birthday,Bouquet,BHC-HYD,Yes,0,2026-03-30 14:00:00,2026-03-30 11:33:00,2026-03-30 14:27:00,12,249,Yes,Yes,Damaged Flowers,177.92,0.45,0,1,True,Positive,True,4.35,2.9,2.45,1.6333333333333333,1.2666666666666666,0.0,On time (<=1h),False,False,<=20
ORD2208,2026-03-30 09:00:00,Johor Bahru,Ninja Van,Scheduled,Anniversary,Bouquet,BHC-RRB,Yes,2,2026-04-01 16:00:00,2026-03-31 12:58:00,2026-04-02 03:35:00,14,169,Yes,Yes,Late Delivery,142.5,11.583333333333334,3,2,False,Negative,False,27.966666666666665,38.61666666666667,27.033333333333335,21.416666666666664,17.200000000000003,0.0,6-24h late,True,True,<=20
ORD2239,2026-03-30 10:12:00,Klang Valley,In-house Rider,Scheduled,Other,Bouquet,BHC-LPK,Yes,4,2026-04-03 12:00:00,2026-04-03 10:25:00,2026-04-03 11:49:00,12,169,No,No,,0.0,-0.18333333333333332,4,1,True,Positive,False,96.21666666666667,1.4,1.5833333333333333,1.6666666666666667,0.0,0.08333333333333348,On time (<=1h),False,False,<=20
ORD2192,2026-03-30 10:23:00,Klang Valley,In-house Rider,Same Day,Congratulations,Bouquet,BHC-SUN,Yes,0,2026-03-30 16:00:00,2026-03-30 14:13:00,2026-03-30 15:58:00,12,219,No,No,,0.0,-0.03333333333333333,0,1,True,Positive,True,3.8333333333333335,1.75,1.7833333333333334,1.6666666666666667,0.08333333333333326,0.0,On time (<=1h),False,False,<=20
ORD2200,2026-03-30 10:47:00,Other,Pos Laju,Next Day,Anniversary,Preserved Flowers,BHC-PRB,No,1,2026-03-31 18:00:00,2026-03-30 20:13:00,2026-03-31 18:35:00,11,249,No,No,,0.0,0.5833333333333334,1,2,True,Positive,True,9.433333333333334,22.366666666666667,21.783333333333335,22.0,0.36666666666666714,0.216666666666665,On time (<=1h),False,True,<=20
ORD2189,2026-03-30 11:58:00,Klang Valley,In-house Rider,Same Day,Anniversary,Bouquet,BHC-RRB,Yes,0,2026-03-30 16:00:00,2026-03-30 14:14:00,2026-03-30 15:45:00,12,159,No,No,,0.0,-0.25,0,1,True,Positive,True,2.2666666666666666,1.5166666666666666,1.7666666666666666,1.6666666666666667,0.0,0.0,On time (<=1h),False,True,<=20
ORD2276,2026-03-30 14:35:00,Klang Valley,GrabExpress,Scheduled,Birthday,Gift Set,BHC-GST,No,7,2026-04-06 14:00:00,2026-04-06 12:03:00,2026-04-06 14:11:00,12,214,No,No,,0.0,0.18333333333333332,7,1,True,Positive,False,165.46666666666667,2.1333333333333333,1.95,1.5583333333333333,0.575,0.0,On time (<=1h),False,False,<=20
ORD2246,2026-03-30 14:58:00,Klang Valley,In-house Rider,Scheduled,Birthday,Bouquet,BHC-BBW,Yes,5,2026-04-04 12:00:00,2026-04-04 11:27:00,2026-04-04 12:25:00,10,89,No,No,,0.0,0.4166666666666667,5,1,True,Positive,False,116.48333333333333,0.9666666666666667,0.55,1.6666666666666667,0.0,1.1166666666666667,On time (<=1h),False,False,<=20
ORD2217,2026-03-30 18:58:00,Klang Valley,GrabExpress,Scheduled,Birthday,Bouquet,BHC-CPK,Yes,2,2026-04-01 16:00:00,2026-04-01 13:35:00,2026-04-01 15:42:00,14,165,Yes,Yes,Other,104.41,-0.3,2,1,True,Positive,False,42.61666666666667,2.1166666666666667,2.4166666666666665,1.5583333333333333,0.5583333333333333,0.0,On time (<=1h),False,False,<=20
ORD2202,2026-03-30 19:12:00,Other,Pos Laju,Next Day,Anniversary,Bouquet,BHC-RRB,Yes,1,2026-03-31 12:00:00,2026-03-30 20:12:00,2026-03-31 21:41:00,11,159,Yes,Yes,Wilted Flowers,142.81,9.683333333333334,1,2,True,Positive,True,1.0,25.483333333333334,15.8,22.0,3.4833333333333343,6.199999999999999,6-24h late,True,True,<=20
ORD2196,2026-03-30 20:58:00,Johor Bahru,Ninja Van,Next Day,Birthday,Preserved Flowers,BHC-PRB,No,1,2026-03-31 16:00:00,2026-03-30 21:58:00,2026-04-01 03:44:00,11,249,No,No,,0.0,11.733333333333333,2,2,False,Negative,True,1.0,29.766666666666666,18.033333333333335,21.416666666666664,8.350000000000001,3.3833333333333293,6-24h late,False,False,<=20
ORD2203,2026-03-31 09:00:00,Klang Valley,In-house Rider,Same Day,Congratulations,Bouquet,BHC-SUN,Yes,0,2026-03-31 18:00:00,2026-03-31 17:02:00,2026-03-31 18:35:00,11,169,No,No,,0.0,0.5833333333333334,0,1,True,Positive,True,8.033333333333333,1.55,0.9666666666666667,1.6666666666666667,0.0,0.7000000000000001,On time (<=1h),False,False,<=20
ORD2213,2026-03-31 09:23:00,Klang Valley,In-house Rider,Next Day,Congratulations,Hamper,BHC-FHP,No,1,2026-04-01 14:00:00,2026-04-01 13:16:00,2026-04-01 14:47:00,14,269,No,No,,0.0,0.7833333333333333,1,1,True,Positive,True,27.883333333333333,1.5166666666666666,0.7333333333333333,1.6666666666666667,0.0,0.9333333333333335,On time (<=1h),False,False,<=20
ORD2292,2026-03-31 09:35:00,Other,Pos Laju,Scheduled,Other,Bouquet,BHC-LPK,Yes,7,2026-04-07 10:00:00,2026-04-06 05:57:00,2026-04-07 10:57:00,14,219,No,No,,0.0,0.95,7,2,True,Positive,False,140.36666666666667,29.0,28.05,22.0,7.0,0.0,On time (<=1h),False,False,<=20
ORD2256,2026-03-31 09:58:00,Klang Valley,Lalamove,Scheduled,Congratulations,Flower Box,BHC-PNB,Yes,5,2026-04-05 10:00:00,2026-04-05 08:24:00,2026-04-05 09:56:00,15,189,No,No,,0.0,-0.06666666666666667,5,1,True,Positive,False,118.43333333333334,1.5333333333333334,1.6,1.6333333333333333,0.0,0.033333333333333215,On time (<=1h),False,False,<=20
ORD2287,2026-03-31 09:58:00,Klang Valley,In-house Rider,Scheduled,Birthday,Flower Box,BHC-TLB,Yes,7,2026-04-07 12:00:00,2026-04-07 11:28:00,2026-04-07 12:32:00,14,189,No,No,,0.0,0.5333333333333333,7,1,True,Positive,False,169.5,1.0666666666666667,0.5333333333333333,1.6666666666666667,0.0,1.1333333333333333,On time (<=1h),False,False,<=20
ORD2199,2026-03-31 10:00:00,Klang Valley,In-house Rider,Same Day,Anniversary,Bouquet,BHC-RCL,Yes,0,2026-03-31 14:00:00,2026-03-31 12:43:00,2026-03-31 14:30:00,11,135,No,No,,0.0,0.5,0,1,True,Positive,True,2.716666666666667,1.7833333333333334,1.2833333333333334,1.6666666666666667,0.1166666666666667,0.3833333333333333,On time (<=1h),False,True,<=20
ORD2238,2026-03-31 10:12:00,Penang,Pos Laju,Scheduled,Grand Opening,Gift Set,BHC-GSC,No,3,2026-04-03 12:00:00,2026-04-02 16:40:00,2026-04-03 12:52:00,12,234,No,No,,0.0,0.8666666666666667,3,2,True,Positive,False,54.46666666666667,20.2,19.333333333333332,22.0,0.0,2.666666666666668,On time (<=1h),False,True,<=20
ORD2204,2026-03-31 11:58:00,Klang Valley,In-house Rider,Same Day,Other,Bouquet,BHC-RCL,Yes,0,2026-03-31 18:00:00,2026-03-31 15:59:00,2026-03-31 18:12:00,11,135,No,No,,0.0,0.2,0,1,True,Positive,True,4.016666666666667,2.216666666666667,2.0166666666666666,1.6666666666666667,0.55,0.0,On time (<=1h),False,False,<=20
ORD2212,2026-03-31 16:12:00,Other,Ninja Van,Next Day,Other,Bouquet,BHC-BBW,Yes,1,2026-04-01 10:00:00,2026-03-31 17:12:00,2026-04-01 13:27:00,14,89,No,No,,0.0,3.45,1,2,True,Positive,True,1.0,20.25,16.8,21.416666666666664,0.0,4.616666666666664,1-6h late,False,False,<=20
ORD2231,2026-03-31 16:23:00,Klang Valley,GrabExpress,Scheduled,Anniversary,Preserved Flowers,BHC-PRB,No,2,2026-04-02 16:00:00,2026-04-02 13:43:00,2026-04-02 15:44:00,13,249,No,No,,0.0,-0.26666666666666666,2,1,True,Positive,False,45.333333333333336,2.0166666666666666,2.283333333333333,1.5583333333333333,0.45833333333333326,0.0,On time (<=1h),False,True,<=20
ORD2214,2026-03-31 17:58:00,Klang Valley,GrabExpress,Next Day,Birthday,Flower Box,BHC-PNB,Yes,1,2026-04-01 18:00:00,2026-04-01 16:42:00,2026-04-01 19:24:00,14,189,Yes,Yes,Other,128.21,1.4,1,1,True,Positive,True,22.733333333333334,2.7,1.3,1.5583333333333333,1.1416666666666668,0.2583333333333333,1-6h late,True,False,<=20
ORD2237,2026-03-31 17:58:00,Klang Valley,Lalamove,Scheduled,Condolence,Bouquet,BHC-SYM,Yes,3,2026-04-03 10:00:00,2026-04-03 09:13:00,2026-04-03 10:24:00,12,219,No,No,,0.0,0.4,3,1,True,Positive,False,63.25,1.1833333333333333,0.7833333333333333,1.6333333333333333,0.0,0.85,On time (<=1h),False,True,<=20
ORD2205,2026-03-31 18:47:00,Johor Bahru,Ninja Van,Next Day,Congratulations,Flower Box,BHC-TLB,Yes,1,2026-04-01 10:00:00,2026-03-31 19:47:00,2026-04-01 21:41:00,14,169,Yes,No,,0.0,11.683333333333334,1,2,True,Positive,True,1.0,25.9,14.216666666666667,21.416666666666664,4.483333333333334,7.1999999999999975,6-24h late,False,False,<=20
ORD2230,2026-03-31 20:23:00,Klang Valley,Lalamove,Scheduled,Birthday,Bouquet,BHC-BBW,Yes,2,2026-04-02 14:00:00,2026-04-02 11:49:00,2026-04-02 14:17:00,13,99,No,No,,0.0,0.2833333333333333,2,1,True,Positive,False,39.43333333333333,2.466666666666667,2.183333333333333,1.6333333333333333,0.8333333333333335,0.0,On time (<=1h),False,False,<=20
ORD2245,2026-03-31 21:12:00,Klang Valley,Lalamove,Scheduled,Birthday,Flower Box,BHC-TLB,Yes,4,2026-04-04 10:00:00,2026-04-04 09:27:00,2026-04-04 11:12:00,10,169,No,No,,0.0,1.2,4,1,True,Positive,False,84.25,1.75,0.55,1.6333333333333333,0.1166666666666667,1.0833333333333333,1-6h late,False,False,<=20
ORD2215,2026-04-01 07:12:00,Klang Valley,Lalamove,Same Day,Anniversary,Bouquet,BHC-RRB,Yes,0,2026-04-01 14:00:00,2026-04-01 12:34:00,2026-04-01 14:29:00,14,169,No,No,,0.0,0.48333333333333334,0,1,True,Positive,True,5.366666666666666,1.9166666666666667,1.4333333333333333,1.6333333333333333,0.28333333333333344,0.19999999999999996,On time (<=1h),False,True,<=20
ORD2206,2026-04-01 09:35:00,Klang Valley,In-house Rider,Same Day,Birthday,Bouquet,BHC-SUN,Yes,0,2026-04-01 16:00:00,2026-04-01 15:06:00,2026-04-01 16:12:00,14,169,No,No,,0.0,0.2,0,1,True,Positive,True,5.516666666666667,1.1,0.9,1.6666666666666667,0.0,0.7666666666666667,On time (<=1h),False,False,<=20
ORD2216,2026-04-01 09:58:00,Klang Valley,GrabExpress,Same Day,Anniversary,Preserved Flowers,BHC-PRV,No,0,2026-04-01 14:00:00,2026-04-01 11:58:00,2026-04-01 14:20:00,14,324,No,No,,0.0,0.3333333333333333,0,1,True,Positive,True,2.0,2.3666666666666667,2.033333333333333,1.5583333333333333,0.8083333333333333,0.0,On time (<=1h),False,True,<=20
ORD2279,2026-04-01 10:12:00,Klang Valley,In-house Rider,Scheduled,Birthday,Flower Box,BHC-TLB,Yes,5,2026-04-06 10:00:00,2026-04-06 09:07:00,2026-04-06 10:09:00,12,169,No,No,,0.0,0.15,5,1,True,Positive,False,118.91666666666667,1.0333333333333334,0.8833333333333333,1.6666666666666667,0.0,0.7833333333333334,On time (<=1h),False,False,<=20
ORD2235,2026-04-01 10:35:00,Klang Valley,In-house Rider,Scheduled,Other,Gift Set,BHC-GST,No,2,2026-04-03 10:00:00,2026-04-03 07:50:00,2026-04-03 09:43:00,12,179,No,No,,0.0,-0.2833333333333333,2,1,True,Positive,False,45.25,1.8833333333333333,2.1666666666666665,1.6666666666666667,0.21666666666666656,0.0,On time (<=1h),False,False,<=20
ORD2207,2026-04-01 10:58:00,Klang Valley,In-house Rider,Same Day,Other,Bouquet,BHC-CPK,Yes,0,2026-04-01 14:00:00,2026-04-01 11:58:00,2026-04-01 15:58:00,14,145,No,No,,0.0,1.9666666666666666,0,1,False,Negative,True,1.0,4.0,2.033333333333333,1.6666666666666667,2.333333333333333,0.0,1-6h late,False,False,<=20
ORD2210,2026-04-01 11:58:00,Klang Valley,GrabExpress,Same Day,Other,Bouquet,BHC-BBW,Yes,0,2026-04-01 16:00:00,2026-04-01 14:59:00,2026-04-01 16:56:00,14,89,No,No,,0.0,0.9333333333333333,0,1,True,Positive,True,3.0166666666666666,1.95,1.0166666666666666,1.5583333333333333,0.3916666666666666,0.5416666666666667,On time (<=1h),False,False,<=20
ORD2226,2026-04-01 13:12:00,Klang Valley,GrabExpress,Next Day,Birthday,Bouquet,BHC-SUN,Yes,1,2026-04-02 12:00:00,2026-04-02 10:44:00,2026-04-02 12:40:00,13,179,No,No,,0.0,0.6666666666666666,1,1,True,Positive,True,21.533333333333335,1.9333333333333333,1.2666666666666666,1.5583333333333333,0.375,0.29166666666666674,On time (<=1h),False,False,<=20
ORD2269,2026-04-01 13:12:00,Klang Valley,Lalamove,Scheduled,Birthday,Gift Set,BHC-GST,No,5,2026-04-06 16:00:00,2026-04-06 14:33:00,2026-04-06 16:52:00,12,214,No,No,,0.0,0.8666666666666667,5,1,True,Positive,False,121.35,2.316666666666667,1.45,1.6333333333333333,0.6833333333333336,0.18333333333333335,On time (<=1h),False,False,<=20
